,index,Unnamed: 0,client_msg_id,type,text,ts,team,blocks,bot_id,bot_profile,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,reactions,subtype,inviter,edited,attachments,Channel_id,Channel_name,bot_link,purpose,user_hash,datetime,date,time,h,m,s,translations
238,391,41,f6b76fe1-ada7-4236-b076-4c4bc28fbbd8,message,nop,1603832865.0087,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'jGtM=', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'nop'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-27 18:07:45.008700,2020-10-27,18:07:45.008700,18,7,45,nope
239,392,42,92931e20-d394-48e6-b57a-0fd87646e065,message,Le sacaste el log?,1603832852.0085,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'SiMzT', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Le sacaste el log?'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-27 18:07:32.008500,2020-10-27,18:07:32.008500,18,7,32,Did you get the log?
240,424,74,b5128ad8-0839-4e5f-8e40-2e927bbfca18,message,"mañana lo vuelvo a correr y vemos si descarga desde esta ultima descarga, si eso funciona ya estaría listo el bot",1603748417.0044,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'pxz2X', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'mañana lo vuelvo a correr y vemos si descarga desde esta ultima descarga, si eso funciona ya estaría listo el bot'}]}]}]",,,,,,,,,,,,"[{'name': '+1', 'users': ['U01B5AQPV39', 'U01BYMTTXCH'], 'count': 2}]",,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-26 18:40:17.004400,2020-10-26,18:40:17.004400,18,40,17,"tomorrow I'll run it again and see if it downloads from this last download, if that works, the bot would be ready"
241,425,75,55c5ff13-949a-4b5e-8755-bb23de27633e,message,:wink:,1603748357.0037,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'iOT2', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'wink'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-26 18:39:17.003700,2020-10-26,18:39:17.003700,18,39,17,: wink:
242,426,76,0070b574-691f-48b4-abe3-ebacb7deb593,message,Lo más lindo,1603748349.0035,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'h38w', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Lo más lindo'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-26 18:39:09.003500,2020-10-26,18:39:09.003500,18,39,9,The cutest
243,427,77,5b33475c-de20-45db-8125-5af00c61bec8,message,ahora viene la parte de estudiar lo que obtenemos :slightly_smiling_face:,1603748333.0032,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Tkd', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'ahora viene la parte de estudiar lo que obtenemos '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-26 18:38:53.003200,2020-10-26,18:38:53.003200,18,38,53,now comes the part of studying what we get: slightly_smiling_face:
244,428,78,d8316a1f-623f-4a33-9787-3ce28f10af00,message,Gracias a todos por el apoyo !!,1603748301.0027,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'MkXbK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Gracias a todos por el apoyo !!'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-26 18:38:21.002700,2020-10-26,18:38:21.002700,18,38,21,Thank you all for your support !!
245,429,79,ff15bc4e-75ee-455e-84a7-6d50eed3a2fc,message,Bravo Vero!!,1603748239.0024,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'rIT', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Bravo Vero!!'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,557bc07852e5ca8d2568185fb02896db,2020-10-26 18:37:19.002400,2020-10-26,18:37:19.002400,18,37,19,Bravo Vero !!
246,430,80,49057d2e-1883-42d5-af89-1598fd0cf8ee,message,:tada:,1603748216.002,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'lgdfS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'tada'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-26 18:36:56.002000,2020-10-26,18:36:56.002000,18,36,56,: tada:
247,431,81,764663ca-9658-4a87-aa6a-bba0161fb68b,message,Bien ahiii,1603748212.0018,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '7qH', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Bien ahiii'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-26 18:36:52.001800,2020-10-26,18:36:52.001800,18,36,52,Well ahiii
248,432,82,e83be796-7de4-429b-b016-d4da0d75d3d0,message,Urra !!!!!!!!!!!!!!!!!!!!! descargó en todos los canales !!!!!!!,1603748209.0017,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'vR2', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Urra !!!!!!!!!!!!!!!!!!!!! descargó en todos los canales !!!!!!!'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-26 18:36:49.001700,2020-10-26,18:36:49.001700,18,36,49,Urra !!!!!!!!!!!!!!!!!!!!!! downloaded on all channels !!!!!!!
249,433,83,4f32ac83-c59f-44f3-90b2-68869a8defaa,message,Excelente <@U01BS8YKHS8>!!!!!,1603748207.0015,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '8b5d', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Excelente '}, {'type': 'user', 'user_id': 'U01BS8YKHS8'}, {'type': 'text', 'text': '!!!!!'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-26 18:36:47.001500,2020-10-26,18:36:47.001500,18,36,47,Excellent <@ U01BS8YKHS8> !!!!!
250,447,97,46b023c8-e614-4115-aa66-a2847aee04f9,message,gracias por la buena onda <@U01BYMTTXCH>,1603306217.0034,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'GqG8x', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'gracias por la buena onda '}, {'type': 'user', 'user_id': 'U01BYMTTXCH'}]}]}]",,,,,,,,,,,,"[{'name': '+1', 'users': ['U01BYMTTXCH'], 'count': 1}]",,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-21 15:50:17.003400,2020-10-21,15:50:17.003400,15,50,17,thanks for the good vibes <@ U01BYMTTXCH>
251,448,98,6f16622f-6f10-433b-b143-d6df43d2a9dd,message,Muy bien vero!,1603306185.0028,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'GdQ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Muy bien vero!'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-21 15:49:45.002800,2020-10-21,15:49:45.002800,15,49,45,Very good to see!
252,452,102,3ef69f7d-42e9-4717-b8dd-495dea6628f0,message,"va creciendo, va creciendo !",1603285541.0017,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'DPFs', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'va creciendo, va creciendo !'}]}]}]",,,,,,,,,,,,"[{'name': 'clap', 'users': ['U01B5AZNSB1'], 'count': 1}]",,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-21 10:05:41.001700,2020-10-21,10:05:41.001700,10,5,41,"it grows, it grows!"
253,453,103,b434da41-f191-4146-a4f2-45a986cb1633,message,Genia Verooo!,1603285490.0013,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'SNm', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Genia Verooo!'}]}]}]",,,,,,,,,,,,"[{'name': 'tada', 'users': ['U01BS8YKHS8'], 'count': 1}]",,,,,C01BSU4AC2Y,test,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-21 10:04:50.001300,2020-10-21,10:04:50.001300,10,4,50,Genie Verooo!
254,454,104,,message,Buenas ! nuestro bot ya descarga teniendo en cuenta la última fecha de descarga anterior.... por eso en la segunda descarga ven menos mensajes,1603285467.0009,,"[{'type': 'rich_text', 'block_id': 'vSGn5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Buenas ! nuestro bot ya descarga teniendo en cuenta la última fecha de descarga anterior.... por eso en la segunda descarga ven menos mensajes'}]}]}]",,,"[{'id': 'F01DDRG574H', 'created': 1603285422, 'timestamp': 1603285422, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01BS8YKHS8', 'editable': False, 'size': 83245, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01BYMK9H7B-F01DDRG574H/image.png', 'url_private_download': 'https://files.slack.com/files-pri/T01BYMK9H7B-F01DDRG574H/download/image.png', 'thumb_64': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01DDRG574H-68c3fe00a5/image_64.png', 'thumb_80': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01DDRG574H-68c3fe00a5/image_80.png', 'thumb_360': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01DDRG574H-68c3fe00a5/image_360.png', 'thumb_360_w': 360, 'thumb_360_h': 326, 'thumb_480': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01DDRG574H-68c3fe00a5/image_480.png', 'thumb_480_w': 480, 'thumb_480_h': 434, 'thumb_160': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01DDRG574H-68c3fe00a5/image_160.png', 'original_w': 547, 'original_h': 495, 'thumb_tiny': 'AwArADC8pkJcMGA/h6UuGznLfpSCUOXUDO33xmgn/Y/8foAcAw/vfjTwMd81Cc54BH/AhTgvP3qAJKKRVCjApaAIVcMZAFAx0ODzS5Of4cfQ0imUtJuBA/hxTsP6v+lAMAfXb+VPAx2H4UzD/wB5vyFOBOehoAdRRRQBEFfL78YPT5jxS7ec/wDsxqQ89aTavoPyoAYFx6f99Zp+QO/60jKPSo9o3YoHYmooooEf/9k=', 'permalink': 'https://teampulseespacio.slack.com/files/U01BS8YKHS8/F01DDRG574H/image.png', 'permalink_public': 'https://slack-files.com/T01BYMK9H7B-F01DDRG574H-fe61efb333', 'is_starred': False, 'has_rich_preview': False}]",False,False,,,,,,,"[{'name': '+1', 'users': ['U01B5AQPV39'], 'count': 1}, {'name': 'raised_hands', 'users': ['U01B5AZNSB1'], 'count': 1}]",,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-21 10:04:27.000900,2020-10-21,10:04:27.000900,10,4,27,Good ! our bot already downloads taking into account the last previous download date ... that's why in the second download they see fewer messages
255,478,128,937a2964-a38f-462e-a2fa-7e837a27b59a,message,"si si, apenas logre esto lo veo, asi que ya queda listo el bot y dsp paso al análisis",1603231709.0069,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'wPU', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'si si, apenas logre esto lo veo, asi que ya queda listo el bot y dsp paso al análisis'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-20 19:08:29.006900,2020-10-20,19:08:29.006900,19,8,29,"yes yes, as soon as I achieve this I see it, so the bot is ready and dsp goes to the analysis"
256,479,129,950DBB7B-C558-4FE0-AC89-A44C20A22665,message,El tema de emoji i.e.,1603231678.0064,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'fG7hx', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'El tema de emoji i.e.'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-20 19:07:58.006400,2020-10-20,19:07:58.006400,19,7,58,The emoji theme i.e.
257,480,130,74004875-FCDB-413A-B700-7A4F990C74D6,message,Igual deberíamos de ir pensando en procesar lo que descargamos :),1603231668.0061,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'vpDLu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Igual deberíamos de ir pensando en procesar lo que descargamos :)'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-20 19:07:48.006100,2020-10-20,19:07:48.006100,19,7,48,We should still think about processing what we download :)
258,481,131,146b05b0-7fa5-4eef-9193-a179f882cb87,message,:smile:,1603231665.0059,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'GLhIF', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'smile'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-20 19:07:45.005900,2020-10-20,19:07:45.005900,19,7,45,: smile:
259,482,132,95684844-64E7-4E5D-909B-62838A91ECD8,message,Ta genial,1603231654.0053,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '18UdB', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ta genial'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-20 19:07:34.005300,2020-10-20,19:07:34.005300,19,7,34,So great
260,483,133,303608f7-df58-4ea8-86ea-33c32ccf9e1a,message,lo que estoy tratando de hacer es obtener la fecha del ultimo mensaje para que al dia siguiente solo descargue desde ahí.... y no vuelva a bajar todo desde el principio.... esas son las pruebas que estoy haciendo ahora,1603231631.0051,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'uvQu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'lo que estoy tratando de hacer es obtener la fecha del ultimo mensaje para que al dia siguiente solo descargue desde ahí.... y no vuelva a bajar todo desde el principio.... esas son las pruebas que estoy haciendo ahora'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-20 19:07:11.005100,2020-10-20,19:07:11.005100,19,7,11,what I'm trying to do is get the date of the last message so that the next day I just download from there .... and don't download everything from the beginning again .... those are the tests I'm doing now
261,484,134,4304b667-2ac2-49ce-9d0c-2f4d449e611e,message,"ahora descarga en un csv todos los mensajes del día.... paginados de a grupos de 100, hasta que se acaban.... y guarda todo en un CSV",1603231583.004,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '9ioB', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'ahora descarga en un csv todos los mensajes del día.... paginados de a grupos de 100, hasta que se acaban.... y guarda todo en un CSV'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-20 19:06:23.004000,2020-10-20,19:06:23.004000,19,6,23,"now download in a csv all the messages of the day .... paginated in groups of 100, until they are finished .... and save everything in a CSV"
262,485,135,87fdef1d-1b08-44ef-b6ea-d28255be4c74,message,en csv,1603231505.0033,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'kIWPZ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'en csv'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-20 19:05:05.003300,2020-10-20,19:05:05.003300,19,5,5,in csv
263,486,136,8E58CEC5-3FC9-4569-9D10-C2821932A25A,message,O json,1603231500.0031,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'CIwM', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'O json'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-20 19:05:00.003100,2020-10-20,19:05:00.003100,19,5,0,Or json
264,487,137,60BEFEFE-1022-425C-91AE-A518EED87CB3,message,Vas guardando en cvs ?,1603231495.0029,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '6+U', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Vas guardando en cvs ?'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-20 19:04:55.002900,2020-10-20,19:04:55.002900,19,4,55,Are you saving in cvs?
265,488,138,EC5AB665-DF9C-4293-8E94-74FF96437D5B,message,Dale,1603231484.0025,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'acpqI', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Dale'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-20 19:04:44.002500,2020-10-20,19:04:44.002500,19,4,44,Go ahead
